id,dist,mag,absmag,spect,x,y,z
299721,238.0094,7.82,0.937,F5 III/IV,108.312,201.541,-65.561
299751,27.8304,5.21,2.987,F 1 V,11.52,21.442,13.493
299753,44.7049,6.88,3.628,G1/2 V,20.8367,38.783,-7.7634
299772,44.987,10.49,7.225,K5,20.532,38.22,11.897
299808,104.8069,9.61,4.508,F5,29.016,54.034,84.988
299813,41.3645,10.94,7.857,K,14.8243,27.6068,-27.0026
299817,89.6648,8.67,3.907,F5 V,36.078,67.189,-47.158
299830,302.2874,8.36,0.958,F0 V,125.292,233.36,-145.68
299867,61.9596,8.35,4.389,F8 IV,20.739,38.64,-43.77
299872,85.1313,8.01,3.36,F3 V,27.816,51.825,-61.545
299877,290.0363,9.28,1.968,A0,110.474,205.847,171.882
299896,157.8508,8.98,2.989,F0,58.447,108.923,98.166
299910,290.379,8.76,1.445,K2,127.939,238.458,105.305
299915,70.5998,7.97,3.726,F8,32.786,61.11,13.229
299931,120.9035,10.52,5.108,O8,48.833,91.035,-62.813
299940,54.8923,8.55,4.852,G 2 III,23.0132,42.9039,25.3545
299956,205.6446,8.84,2.274,F,94.385,175.985,49.096
299957,679.7773,8.91,-0.252,K1 III,124.653,232.426,-626.528
299959,116.7862,6.49,1.153,K0,15.214,28.368,112.262
299968,167.5465,7.7,1.579,B9,77.375,144.283,35.602
299996,71.6877,7.15,2.873,K0IV,18.5797,34.652,59.9434
300019,220.0059,9.14,2.428,A2,64.524,120.363,172.488
300064,216.9679,6.77,0.088,K0 III,100.994,188.476,-36.773
300066,160.7555,9.61,3.579,F6 V,75.911,141.67,-3.055
300118,141.4627,9.08,3.327,F5 V,58.5888,109.3942,-67.912
300122,143.8914,7.87,2.08,A3,66.046,123.321,33.684
300131,184.9672,8.36,2.025,A8 III,70.513,131.678,-109.095
300135,1050.701,9.24,-0.867,M4/5 III,244.639,456.855,-914.007
300157,42.3634,8.49,5.355,K1 V,17.748,33.15,-19.512
300175,23.5949,6.37,4.506,G3 V,4.8429,9.0467,-21.2469
300185,169.0378,8.56,2.42,F5 IV,40.209,75.123,-145.992
300188,98.2412,8.54,3.579,F7 V,46.319,86.541,-4.058
300211,222.158,8.98,2.247,F2 V,93.9668,175.601,-98.432
300213,1114.8899,8.84,-1.396,M3 III,405.882,758.529,-709.136
300218,53.9118,7.22,3.562,F8V,6.508,12.163,52.117
300224,266.2861,8.41,1.283,A0,91.458,170.937,182.55
300229,390.3999,9.16,1.202,A0,154.304,288.406,213.129
300237,181.2286,7.94,1.649,A0,39.619,74.057,160.592
300240,125.9758,6.59,1.089,K0 III,43.518,81.349,-85.781
300256,167.1833,6.8,0.684,K0,20.892,39.057,161.209
300265,525.0847,9.05,0.449,A5,162.71,304.203,395.853
300293,1040.258,10.72,0.634,B3V,227.5591,425.5266,921.5639
300321,308.717,8.09,0.642,K0 III,58.17,108.797,-282.994
300322,92.5684,9.11,4.278,G0V,23.552,44.05,77.934
300340,33.6473,8.59,5.955,K1 VP,9.641,18.0346,-26.7206
300342,119.0996,6.91,1.53,A2 IV,55.84,104.457,-12.465
300360,379.9686,8.49,0.591,G8 IV,172.648,323.01,-101.16
300366,140.4283,9.69,3.953,G8 V,54.223,101.449,-80.549
300373,120.1806,9.77,4.371,G5/6 V,6.79,12.705,-119.314
300388,85.3796,8.7,4.043,G0,3.0717,5.7487,85.13
300408,264.8527,7.72,0.605,G8 III,101.748,190.434,-153.393
300446,21.1305,7.13,5.505,G5,7.837,14.672,13.031
300505,396.4164,6.71,-1.281,K3 III,148.9679,279.0624,-238.9118
300542,67.2427,11.49,7.352,M0,31.2243,58.5125,11.0906
300573,306.4472,8.98,1.548,A0,59.009,110.611,279.63
300577,222.7171,9.19,2.451,G5 V,25.606,47.998,-215.971
300597,426.828,9.07,0.919,K1 III,200.804,376.449,-12.079
300602,43.7626,6.02,2.814,F 3 V,19.879,37.269,11.447
300628,159.4201,9.18,3.167,F8,69.911,131.091,57.813
300632,46.3158,9.94,6.611,K0,20.894,39.181,13.169
300663,944.9059,7.65,-2.227,B 2 V,276.999,519.604,739.006
300667,319.4004,7.96,0.438,A0,23.565,44.206,315.447
300673,131.3756,9.18,3.587,F5/6 V,61.624,115.603,9.895
300697,295.213,8.79,1.439,K1/2 III,138.687,260.23,14.038
300709,497.2627,9.46,0.977,B9 V,215.102,403.639,-195.134
300744,849.4012,7.08,-2.566,B 0 V,185.4331,348.0948,752.2807
300789,123.1994,9.61,4.157,G0,57.623,108.205,12.221
300794,1171.0837,6.95,-3.393,B0II-III,255.611,480.008,1037.156
300795,129.4027,8.9,3.34,F8 V,27.837,52.275,-115.054
300802,699.1938,8.73,-0.493,K1 III,291.324,547.1,-323.548
300804,1058.3678,10.75,0.627,B3V,231.421,434.611,936.857
300805,4977.3536,11.53,-1.955,M0,675.054,1267.766,-4765.619
300821,513.5836,7.95,-0.603,K3 III,126.008,236.688,-438.029
300835,233.9516,8.48,1.634,A0,37.844,71.089,219.653
300840,131.1169,8.23,2.642,F0 V,61.437,115.415,9.825
300871,174.6324,7.6,1.389,B9M,78.654,147.788,49.688
300958,759.3103,8.3,-1.102,K2/3 III,355.625,668.591,-55.397
300960,480.1082,7.83,-0.577,K4 III,144.391,271.468,-368.728
300980,137.8975,5.89,0.192,K0,61.802,116.22,41.099
300989,188.6741,9.39,3.011,F2/3 V,88.56,166.55,4.028
301018,365.6487,8.44,0.625,A2,113.049,212.671,275.118
301021,979.1027,9.3,-0.654,K3 III,368.799,693.82,-584.16
301025,144.8544,7.05,1.245,K0,49.578,93.273,99.121
301067,79.8261,8.29,3.779,F8,6.75,12.706,78.519
301092,623.6796,9.03,0.055,A0,233.733,440.094,375.05
301096,48.247,9.83,6.413,K2/3 (V),13.372,25.179,-38.923
301164,471.1369,7.85,-0.516,K4 III,91.32,172.071,-428.978
301185,116.2927,8.3,2.972,F0 V,39.961,75.307,-79.094
301186,248.5477,7.83,0.853,K0 III,77.431,145.922,-185.707
301196,1070.6483,10.96,0.812,M5,448.716,845.667,479.364
301203,634.5523,9.08,0.068,K2 III,268.67,506.389,-272.108
301212,178.5874,6.57,0.311,B8,61.0173,115.0211,122.2317
301232,119.441,8.88,3.494,F5,51.882,97.82,44.784
301233,32.3571,7.7,5.15,G5,10.783,20.332,22.745
301236,105.6222,9.28,4.161,G2/3 V,32.348,60.993,-79.934
301264,45.2935,6.07,2.79,K1III,16.783,31.65,27.715
301283,377.1412,9.43,1.547,F3 IV,147.727,278.629,-206.829
301288,665.8534,8.81,-0.307,B8,137.528,259.401,597.627
301297,130.0136,7.43,1.86,A7 IV/V,51.153,96.495,-70.538
301321,158.6752,7.52,1.517,"A P SR,CR,EU",62.698,118.297,85.163
301348,179.443,7.89,1.62,A0,62.9376,118.7694,118.8803
301374,275.0622,7.69,0.493,A2,121.204,228.779,92.892
301381,348.7247,9.17,1.458,K0 III,108.782,205.354,-260.01
301383,298.8197,8.3,0.923,K0 III,130.4751,246.3069,-107.7146
301415,140.2454,9.18,3.446,G3 IV/V,49.17,92.85,-92.897
301416,93.1558,9.52,4.674,G3 V,27.229,51.418,-72.751
301420,195.8748,9.99,3.53,F5,90.698,171.276,28.378
301441,563.4935,7.46,-1.294,B9,128.325,242.372,492.253
301462,824.9061,8.64,-0.942,B2,266.298,503.094,597.036
301494,181.3601,8.56,2.267,A0,72.298,136.632,94.848
301498,95.1376,8.06,3.168,F8,28.671,54.184,72.755
301502,739.2653,9.71,0.366,K0,296.465,560.294,-380.385
301504,615.001,8.35,-0.594,K4 III,220.012,415.808,-396.137
301507,281.5176,7.7,0.452,B8,82.959,156.79,218.603
301542,304.4293,8.79,1.373,K2,97.635,184.588,221.521
301557,133.8447,8.38,2.747,F2 V,22.727,42.975,-124.704
301559,302.0469,10.9,3.5,F8,141.204,267.005,1.378
301561,30.8438,8.61,6.164,K0,14.086,26.636,6.591
301577,53.5627,9.56,5.916,K0 IV/V,13.5038,25.538,-45.1043
301592,290.7462,9.36,2.042,F5,134.425,254.244,42.698
301607,435.7574,9.14,0.944,A2/3 III,203.157,384.291,-30.539
301617,96.266,8.64,3.723,F6 V,14.17,26.808,-91.366
301628,1493.3392,11,0.129,M6,622.637,1178,674.315
301629,51.294,6.58,3.03,F3 V,16.691,31.579,-36.814
301666,27.2905,9.71,7.53,K4V,6.466,12.237,-23.521
301679,56.4674,9.98,6.221,K5,16.395,31.031,-44.236
301687,21.1919,5.52,3.889,F 7 V,7.7964,14.758,13.0592
301688,235.8076,7.95,1.087,G5,91.608,173.404,130.936
301698,13.9233,10.18,9.461,M1,5.414,10.25,7.713
301706,419.9418,7.99,-0.126,K2 III,162.375,307.409,-235.553
301722,1378.3741,7.3,-3.397,K0,384.128,727.376,1106.022
301733,584.0991,7.2,-1.632,G8II,245.404,464.714,254.932
301735,453.3125,8.97,0.688,K0/1 III,211.445,400.414,-21.254
301744,88.8389,8.95,4.207,F8 V,24.007,45.466,-72.449
301745,156.8491,3.96,-2.017,B3Ve,49.277,93.325,116.034
301749,416.4609,8.45,0.352,K0,149.582,283.302,266.092
301781,333.7955,7.62,0.003,K0,112.684,213.471,230.547
301793,92.8885,7.94,3.1,F3 IV/V,43.3546,82.1409,1.2689
301797,184.9995,6.79,0.454,M1,85.014,161.075,32.441
301806,371.0879,8.6,0.753,G6 III/IV,162.69,308.27,-127.311
301824,956.2365,9.21,-0.693,M0,103.364,195.883,-930.233
301835,454.9696,7.55,-0.74,K4 III,143.719,272.404,-334.871
301858,421.6068,8.76,0.635,G8 III,108.416,205.526,-351.791
301875,356.8974,9.46,1.697,A1 V,87.028,165.001,-304.264
301890,158.293,7.15,1.153,A0 V,72.9965,138.4148,-23.8625
301896,299.6781,9.03,1.647,A0,138.805,263.226,35.387
301899,188.0726,6.95,0.578,A0,56.152,106.488,144.494
301919,484.0079,9.8,1.376,B9,156.337,296.521,349.138
301950,150.615,7.64,1.751,A0,67.056,127.217,44.768
301952,137.7221,8.76,3.065,G5,63.1499,119.8072,25.0119
301956,142.0874,8.09,2.327,F2 V,63.027,119.582,-43.778
301980,137.0146,6.97,1.286,K2,58.405,110.849,55.447
301996,342.3259,10.2,2.528,F5,154.439,293.16,85.982
302009,113.3185,6.87,1.598,A3,48.577,92.224,44.454
302023,368.8144,9.31,1.476,B8,142.515,270.602,206.127
302026,71.6687,8.27,3.993,G0IV,29.1546,55.3589,34.9539
302032,145.7726,7.33,1.512,A0,46.99,89.228,105.262
302045,123.2978,9.37,3.915,F8,53.848,102.265,42.95
302047,783.4012,8.62,-0.85,K2,344.833,654.892,-256.755
302066,131.4656,8.94,3.346,F3 V,28.22,53.602,-116.677
302083,233.3202,6.98,0.14,A3,81.395,154.62,154.615
302093,78.2407,7.88,3.413,F2 V,31.903,60.607,-37.824
302119,587.7895,9.64,0.794,B8,12.906,24.525,587.136
302142,125.9069,10.28,4.78,F8,58.401,111.004,10.954
302145,439.615,8.15,-0.065,K2 III,185.482,352.554,-185.913
302164,71.8717,7.99,3.707,F3 V,31.89,60.627,-21.748
302170,120.5604,5.94,0.534,B9.5V,54.595,103.7967,27.9365
302208,328.7855,7.6,0.015,B9,48.95,93.09,311.509
302217,654.028,7.46,-1.618,G5/6 IVW,292.749,556.76,-179.077
302244,682.0669,8.83,-0.339,M5,316.283,601.704,-55.974
302281,272.5687,8.53,1.353,A2MA9-F2,84.0559,159.9537,-204.0662
302287,302.3461,9.11,1.707,K1 III,136.876,260.478,-69.493
302297,130.354,8.74,3.164,G0,53.968,102.711,59.414
302304,114.758,8.16,2.861,F0/2 V,51.204,97.456,-32.4
302305,146.7894,7.51,1.677,G5,67.072,127.659,27.418
302320,96.7118,8.21,3.283,F8V,39.473,75.139,46.359
302328,56.2633,7.64,3.889,G2 V,26.164,49.809,0.176
302341,330.8968,8.32,0.722,K0 III,143.925,274.03,-116.988
302342,88.5666,5.51,0.774,K 2 III,38.793,73.863,29.723
302350,68.8826,7.53,3.339,F8,24.476,46.606,44.425
302371,305.1844,7.76,0.337,B9,27.178,51.762,299.532
302376,426.4644,7.73,-0.419,M1,159.507,303.81,253.237
302387,112.3768,8.6,3.347,G5,23.028,43.863,100.868
302406,449.906,8.88,0.614,A3 IV,46.855,89.271,-438.464
302433,15.1353,11.79,10.89,M,4.196,7.995,-12.147
302465,453.8498,9.45,1.165,B8,181.133,345.313,232.227
302474,276.9472,8.43,1.218,K3 III,112.737,214.942,-133.379
302479,153.5686,8.15,2.218,K0,61.368,117.008,78.272
302484,200.5075,5.45,-1.061,B5 IV,89.346,170.355,-56.564
302538,170.6485,7.2,1.039,A2 III,78.474,149.695,-23.541
302569,43.4864,6.25,3.058,F 5 V,11.627,22.187,35.547
302571,61.0986,6.76,2.83,F5,8.021,15.306,58.604
302574,220.4282,9.09,2.374,F2,97.76,186.55,65.043
302577,257.9348,8.63,1.572,K0,113.263,216.14,83.578
302589,6416.7839,8.01,-6.027,B6IA,1618.036,3088.038,5387.123
302593,127.4919,7.76,2.233,F8,47.849,91.322,75
302599,238.4127,8.72,1.833,F3 V,97.867,186.791,-111.229
302600,115.0952,9.37,4.065,F7 V,41.695,79.58,-71.941
302608,66.1449,7.08,2.978,F0,16.01,30.562,56.434
302637,139.6965,8.65,2.924,F7/8 V,63.394,121.052,-29.03
302640,40.2462,10.61,7.586,M0,18.06,34.487,-10.212
302665,92.7242,6.74,1.904,B9,42.715,81.58,10.858
302670,378.6536,6.29,-1.601,G8II,88.061,168.194,327.619
302676,262.9576,8.13,1.031,K2 III,97.847,186.892,-156.985
302688,210.2428,7.96,1.346,G8 IV,93.009,177.662,-63.148
302701,249.2573,8.25,1.267,K5III,63.917,122.107,207.687
302704,36.1109,8.64,5.852,K0,13.921,26.596,20.071
302705,190.5472,9.81,3.41,G0,81.162,155.058,75.353
302753,498.348,7.7,-0.788,K3 III,207.603,396.807,-218.623
302758,265.647,8.25,1.128,K2 III,83.304,159.233,-195.637
302784,121.0194,9.11,3.696,F8,53.495,102.273,36.39
302804,118.1419,8.28,2.918,F2 V,52.2158,99.8428,-35.5306
302826,18.7772,7.7,6.332,G5,3.041,5.816,17.593
302827,194.1408,7.44,0.999,K1 III,75.465,144.327,-105.666
302867,183.4041,9.01,2.693,A2MA5-F0,61.499,117.658,-126.537
302882,641.8691,9.11,0.073,K2 III,142.212,272.111,-563.673
302893,87.5603,9.14,4.428,F8,39.745,76.053,17.408
302903,40.9063,6.88,3.821,F5,16.126,30.862,21.466
302917,487.2819,8.82,0.381,G5,50.7805,97.1952,474.7822
302929,456.6303,8.48,0.182,K2 III,85.839,164.317,-417.304
302937,54.4081,7.03,3.352,G3 V,24.9517,47.7684,-7.4717
302953,94.7173,9.65,4.768,G5 V,28.512,54.594,-71.958
302971,61.0627,6.49,2.561,F3 IV,28.215,54.037,3.539
302976,327.1887,8.98,1.406,G5,28.003,53.632,-321.546
302978,115.1057,8,2.695,K0,43.112,82.572,67.621
302985,104.431,7.36,2.266,A3,44.1273,84.5233,42.5974
302992,140.8004,9.31,3.567,F6 V,8.403,16.095,-139.625
303017,206.1045,7.73,1.16,B9.5 V,93.084,178.34,-44.823
303092,516.9396,9.21,0.643,G8 III,190.031,364.342,-313.639
303093,135.1335,6.84,1.186,A0 V,62.371,119.583,-8.423
303096,35.9469,10.1,7.322,K 5 V,16.404,31.453,5.813
303113,192.7911,8.04,1.615,G5,87.563,167.917,36.127
303125,375.093,10.12,2.249,A2,145.356,278.757,204.6
303135,368.6785,8.39,0.557,A2 V,32.471,62.277,-361.927
303165,194.3366,7.02,0.577,K0 III,84.787,162.658,-64.189
303179,449.6031,9.46,1.196,A0,108.699,208.558,383.186
303187,438.0104,9.15,0.943,K2,199.538,382.893,-73.691
303194,141.9651,10.09,4.329,F8,65.419,125.539,10.703
303198,131.6038,8.5,2.904,F8,35.859,68.815,106.293
303235,155.3228,9.9,3.944,F8,69.023,132.504,42.469
303303,216.7333,7.16,0.48,K0 III,94.639,181.759,-70.572
303310,161.3135,6.95,0.912,K0/1 III,67.494,129.632,-68.281
303338,537.7595,8.56,-0.093,K3/4 III,207.869,399.358,-294.09
303343,554.6898,9.47,0.75,G5,100.831,193.722,509.888
303355,166.0816,8.22,2.118,F3/5 V,72.62,139.538,-53.278
303359,42.1486,5.84,2.716,F5IV,1.145,2.2,42.076
303367,68.6665,7.24,3.056,F0,11.682,22.449,63.833
303370,147.2754,9.12,3.279,F5,62.062,119.264,60.12
303380,186.4058,7.71,1.358,G5,84.506,162.405,35.077
303391,116.4144,5.1,-0.23,A2,8.685,16.691,114.884
303402,449.5957,8.82,0.556,G8 III,154.39,296.752,-300.397
303408,507.2784,7.22,-1.306,M2 III,192.953,370.883,-287.309
303439,277.5326,9.55,2.333,G0,116.885,224.732,113.391
303458,298.3692,9.7,2.326,A0,83.806,161.164,236.7
303465,158.3016,8.64,2.643,B9,72.367,139.186,21.205
303475,40.529,7.16,4.121,F7/8 V,8.892,17.104,-35.651
303512,126.5134,9.92,4.409,G0,52.7916,101.578,53.8582
303546,167.2888,8.65,2.533,F6 V,76.694,147.621,-17.655
303561,573.3935,8.95,0.158,K2,250.706,482.61,181.699
303578,374.8218,8.24,0.371,K0 III,127.128,244.76,-253.816
303603,380.6517,7.78,-0.123,K5,68.976,132.829,349.992
303605,37.7695,9.07,6.184,K5,16.6121,31.9911,11.2744
303659,242.1204,8.98,2.06,A2MA8-F3,85.012,163.792,-156.741
303667,654.1535,9.12,0.042,A0,105.008,202.335,613.148
303674,277.0942,8.23,1.017,K0 III,127.593,245.884,6.511
303685,345.4259,8.66,0.968,K0,136.87,263.778,176.087
303712,179.771,8.28,2.006,B9,81.887,157.861,26.307
303716,91.052,9.42,4.624,G5 V,13.411,25.855,-86.268
303735,63.0903,7.02,3.02,F0,22.5,43.386,39.897
303743,46.4767,8.11,4.774,K0,20.922,40.346,9.725
303752,902.3727,9.15,-0.627,A2,240.133,463.115,736.3
303757,111.8645,5.44,0.197,G8 III,51.115,98.585,-13.485
303769,141.9047,9.83,4.07,F0,60.194,116.108,55.068
303771,212.8484,9.84,3.2,A5,56.169,108.344,174.388
303802,237.0713,8.98,2.106,F3 IV/V,94.201,181.763,-119.546
303805,505.614,7.76,-0.759,M1,172.418,332.691,339.461
303881,87.8846,7.66,2.94,A9 V,39.035,75.37,-22.789
303899,257.4997,8.19,1.136,K0 III,106.375,205.4289,-113.0892
303901,210.8331,7.91,1.29,A9 III,73.678,142.289,-137.025
303929,100.5,8.28,3.269,K1 III,32.374,62.54,-71.7
303982,165.0969,9.08,2.991,F5,53.187,102.796,117.733
303989,84.1082,8.65,4.026,G3 V,34.555,66.791,-37.671
304013,117.683,8.64,3.286,G5,53.809,104.025,11.514
304019,117.0236,9.14,3.799,F8,48.582,93.923,50.126
304040,154.5464,7.98,2.035,A2,55.571,107.452,96.18
304121,489.9698,8.92,0.469,B8,96.868,187.439,442.214
304122,280.6143,8.99,1.749,G5,124.303,240.529,73.749
304125,189.5332,7.99,1.602,G5,29.291,56.68,178.472
304134,68.524,7.86,3.681,F5 V,28.411,54.98,-29.42
304147,384.2978,8.81,0.887,K2 III,86.146,166.726,-335.359
304148,307.9656,8.24,0.797,G5,84.777,164.077,246.443
304155,46.7021,6.61,3.263,F6V,20.338,39.365,14.759
304157,64.302,9.61,5.569,G5,28.105,54.398,-19.64
304189,392.7369,7.76,-0.211,K1 III,176.712,342.141,-77.166
304192,76.9936,7.35,2.918,F8 V,31.9954,61.9505,-32.6558
304194,57.8416,7.36,3.549,G3/5 IV,26.446,51.2065,-4.9158
304221,286.0458,6.43,-0.852,K2 III(P),107.14,207.501,-165.187
304265,98.0907,5.7,0.742,K1 III,44.459,86.134,-15.04
304282,783.2046,9.9,0.431,M,345.416,669.3,-214.791
304300,64.8513,5.39,1.33,F 2 IV-V,26.616,51.585,28.917
304318,251.0098,8.71,1.712,F5 IV,7.638,14.805,-250.456
304320,56.1839,4.93,1.182,F2 IV/V,19.1452,37.1098,-37.5894
304333,177.571,10.48,4.233,F8,81.248,157.505,11.07
304345,474.2275,8.83,0.45,M5III,161.015,312.179,318.607
304377,659.8499,8.88,-0.217,G8 III/IV,264.35,512.674,-320.448
304407,172.1052,7.18,1.001,A0,75.8222,147.09,47.2844
304411,272.8463,9.13,1.95,A2,124.894,242.294,-11.848
304439,170.0427,9.28,3.127,F5,58.794,114.09,111.541
304450,1441.0859,8.87,-1.923,A2,358.12,694.985,1210.568
304460,222.9498,7.72,0.979,K2 III/IV,98.925,191.994,-55.306
304470,200.007,9.29,2.785,F0 V,84.079,163.19,-79.389
304489,242.6831,5.75,-1.175,K 1 II-III,92.5799,179.7236,134.2519
304494,214.9008,8.71,2.049,K0,95.37,185.143,52.999
304512,130.4117,8.5,2.923,A9 V,59.673,115.872,4.47
304556,105.0802,7.37,2.262,F6 V,32.835,63.788,-76.777
304565,400.2752,6.97,-1.042,B8,175.51,340.98,114.668
304572,339.691,9.22,1.565,FM DELTA DEL,70.186,136.366,-303.098
304580,144.3498,8.44,2.643,F3 V,54.688,106.265,-80.955
304587,638.0664,8.91,-0.114,M3 III,274.269,532.959,-218.77
304588,55.2486,11.74,8.028,K7,25,48.581,8.204
304594,130.8318,9.27,3.686,G0,48.901,95.031,75.464
304596,156.7202,7.86,1.884,G8/K0 IV,71.4046,138.7634,-14.3961
304602,90.0972,8.05,3.276,F3/5 V,39.109,76.006,-28.479
304607,294.3311,8.75,1.406,A0,66.978,130.172,255.343
304618,141.5935,8.77,3.015,G5,64.333,125.042,16.565
304632,566.4474,8.82,0.054,A0,209.811,407.883,332.376
304643,301.1608,9.83,2.436,F8 V,137.706,267.753,-6.565
304647,208.2156,7.6,1.007,G5,66.861,130.008,148.26
304653,671.2113,9.27,0.136,B8,284.839,553.891,250.192
304658,113.0748,8.57,3.303,F3 V,30.3654,59.0507,-91.5255
304669,428.8002,9.1,0.939,K0,96.865,188.384,372.825
304672,352.0035,7.01,-0.723,M2 III,160.829,312.79,14.239
304680,290.2144,8.31,0.996,F0,85.964,167.199,221.086
304692,197.7761,9.01,2.529,A2,50.77,98.758,163.66
304693,182.3457,7.73,1.426,A0,80.286,156.178,49.117
304738,132.3441,9.66,4.051,F8,57.4,111.709,41.73
304745,165.7437,6.98,0.883,K0,56.514,109.99,110.36
304769,327.3781,7.7,0.125,K5,83.844,163.215,271.122
304815,120.4115,9.16,3.757,G0,54.958,107.028,4.865
304818,74.7585,8.14,3.772,F5,23.324,45.423,54.604
304879,37.5453,5.71,2.837,F4V,17.062,33.249,3.614
304885,505.9755,9.23,0.709,G8/K0 III/IV,230.685,449.567,-26.169
304892,272.4989,10.08,2.903,F0,124.291,242.242,11.224
304894,243.1089,8.04,1.111,A0,55.352,107.881,210.713
304908,266.598,8.52,1.391,G5,112.782,219.836,100.133
304916,202.5883,8.39,1.857,A0,66.106,128.872,141.648
304936,308.0272,8.6,1.157,K2 III,22,42.897,-304.231
304983,486.0812,7.01,-1.424,K2/3 IIICNIV/V,213.202,415.858,-133.725
305006,182.6948,7.26,0.951,A2,62.975,122.864,119.65
305010,171.8381,8.58,2.404,F8,58.376,113.893,114.669
305025,470.0176,8.71,0.349,K2 III,214.011,417.616,-26.694
305030,335.3655,8.98,1.352,K0,120.841,235.821,205.562
305071,790.4885,9.36,-0.129,Md,326.238,636.956,-335.749
305073,102.1559,9.31,4.264,G5 V,41.579,81.183,-46.003
305085,139.5418,6.59,0.866,K1 III,63.605,124.198,-1.029
305133,244.0961,9.03,2.092,K0 III,60.662,118.507,-204.595
305174,85.131,5.8,1.15,A1 V + (F/G),36.358,71.052,-29.613
305209,92.2245,8.27,3.446,K0,36.4353,71.2278,45.8755
305223,422.6122,9.58,1.45,A0,158.793,310.456,238.753
305235,618.9906,8.58,-0.378,K1 III,173.081,338.451,-488.511
305242,75.5241,7.83,3.44,F2,34.236,66.953,7.006
305260,242.3033,7.67,0.748,A P SI,93.994,183.852,126.786
305294,233.6224,7.07,0.227,K0 III,72.394,141.647,-171.098
305304,417.8548,8.96,0.855,A0 V,177.014,346.394,-152.579
305327,90.7075,8.07,3.282,F3 V,21.15,41.397,-77.89
305354,240.5087,9.18,2.274,F2/3 V,73.237,143.385,-178.666
305357,70.1395,9.22,4.99,K0,20.6153,40.3629,53.5294
305402,93.2738,8.74,3.891,G0,38.125,74.676,40.865
305409,93.2161,9.81,4.963,G8/K0 V,34.267,67.124,-54.858
305437,468.1123,9.15,0.798,K0 III,78.988,154.761,-434.671
305453,110.5535,8.93,3.712,F5,45.753,89.655,45.724
305466,38.3,4.04,1.124,F1 IV,17.284,33.873,-4.56
305522,143.8501,7.28,1.49,G5,29.632,58.094,128.218
305540,143.3097,8.46,2.679,G0 V,7.255,14.227,-142.417
305556,144.5776,6.45,0.649,G8 III,64.8936,127.2719,-22.2114
305557,450.5272,9.55,1.281,G 8 III,182.104,357.155,205.557
305561,36.5823,9.38,6.564,K0,15.2233,29.8567,14.667
305565,69.0036,8.29,4.096,F6 V,19.114,37.488,-54.688
305593,341.5464,8.59,0.923,K0 III,59.212,116.163,-315.68
305604,251.0356,9.88,2.881,F5,113.996,223.652,1.878
305622,162.8788,7.07,1.011,K2 III,44.083,86.5,-130.783
305624,569.1632,8.87,0.094,K2 III,126.611,248.441,-496.179
305626,328.3389,9.13,1.548,A5 V,147.577,289.582,-46.578
305631,355.0018,8.35,0.599,G8/K0 III,109.262,214.419,-260.984
305634,72.0705,9.29,5.001,G6 V,29.01,56.932,-33.336
305653,116.8764,6.41,1.071,K0 III,50.665,99.441,-34.707
305671,307.1941,9.17,1.733,A2,96.13,188.701,222.529
305675,188.5623,8.67,2.293,F0,58.887,115.595,136.843
305685,211.0264,8.17,1.548,G 8 III,87.108,171.015,87.74
305726,322.0532,8.23,0.69,G8 III,57.98,113.87,-295.618
305729,973.4517,7.57,-2.372,A0,360.219,707.458,563.342
305752,267.0141,8.85,1.717,A5,43.426,85.307,249.266
305755,144.7932,7.93,2.126,A2/3 V,63.9424,125.6162,-33.1204
305778,426.8279,8.78,0.629,G8 III/IV,127.061,249.684,-322.018
305805,55.9478,8.4,4.661,G3/K0 + (F/G),24.945,49.036,-10.166
305815,114.5672,6.62,1.325,G8 III/IV,51.9392,102.1067,1.471
305827,633.765,8.48,-0.53,K4 III,235.475,462.985,-363.117
305831,456.2015,8.12,-0.176,K1 III,178.305,350.597,-231.104
305841,171.5406,8,1.828,G8 III/IV,75.561,148.596,-40.445
305843,149.4539,8.73,2.857,F5,63.012,123.92,54.862
305872,175.7529,9.31,3.085,A7,74.481,146.513,62.254
305875,117.5939,8.61,3.258,G0,51.489,101.287,30.302
305884,276.5476,8.53,1.321,A0,106.051,208.641,147.312
305890,174.8582,6.92,0.707,K0,15.077,29.663,171.663
305892,283.0856,9.27,2.01,A5,61.711,121.415,248.169
305903,559.1531,9.57,0.832,K0,252.125,496.117,-54.337
305926,238.713,8,1.111,K0,86.569,170.381,143.038
305963,320.3816,9.49,1.962,F2,143.254,282.028,50.822
